spiece.model: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████| 792k/792k [00:00<00:00, 3.59MB/s]
tokenizer.json: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████| 1.39M/1.39M [00:00<00:00, 4.21MB/s]
config.json: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1.21k/1.21k [00:00<00:00, 3.17MB/s]
Downloading readme: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████| 15.6k/15.6k [00:00<00:00, 15.9MB/s]










Downloading data: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████| 257M/257M [00:22<00:00, 11.2MB/s]










Downloading data: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████| 257M/257M [00:22<00:00, 11.4MB/s]











Downloading data: 100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████| 259M/259M [00:23<00:00, 11.3MB/s]

Downloading data: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 34.7M/34.7M [00:03<00:00, 11.0MB/s]
Downloading data: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████| 30.0M/30.0M [00:02<00:00, 10.9MB/s]

Generating train split: 100%|██████████████████████████████████████████████████████████████████████████████████████| 287113/287113 [00:04<00:00, 63961.46 examples/s]
Generating validation split: 100%|███████████████████████████████████████████████████████████████████████████████████| 13368/13368 [00:00<00:00, 61276.49 examples/s]
Generating test split: 100%|█████████████████████████████████████████████████████████████████████████████████████████| 11490/11490 [00:00<00:00, 65823.60 examples/s]






































model.safetensors: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████| 892M/892M [01:17<00:00, 11.5MB/s]
generation_config.json: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████| 147/147 [00:00<00:00, 358kB/s]
Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
/home/iarroyof/miniconda3/envs/pt/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2674: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
<torch.utils.data.dataloader.DataLoader object at 0x7bf148376dd0>
Epoch:0 | Loss:10.135592460632324
Epoch:0 | Loss:2.4455926418304443
Epoch:0 | Loss:2.149411678314209
Epoch:0 | Loss:2.5777809619903564
Epoch:0 | Loss:1.7654752731323242
Epoch:0 | Loss:1.91092050075531
Epoch:0 | Loss:1.9326565265655518
Epoch:0 | Loss:2.4977686405181885
Epoch:0 | Loss:1.956740379333496
Epoch:0 | Loss:1.8522151708602905
Epoch:0 | Loss:2.29268217086792
Epoch:0 | Loss:2.0508170127868652
Epoch:0 | Loss:2.248485803604126
Epoch:0 | Loss:2.0226690769195557
Epoch:0 | Loss:2.1624717712402344
Epoch:0 | Loss:1.6256316900253296
Epoch:0 | Loss:2.052375316619873
Epoch:0 | Loss:2.2438175678253174
Epoch:0 | Loss:2.2279136180877686
Epoch:0 | Loss:1.6428700685501099
Epoch:0 | Loss:2.9101815223693848
Epoch:0 | Loss:2.460049629211426
Epoch:0 | Loss:2.2684037685394287
Epoch:0 | Loss:2.590456247329712
Epoch:0 | Loss:2.5323357582092285
Epoch:0 | Loss:1.529093861579895
Epoch:0 | Loss:2.681105613708496
Epoch:0 | Loss:2.368529796600342
Epoch:0 | Loss:1.8884330987930298
Epoch:0 | Loss:1.1925747394561768
Epoch:0 | Loss:2.6936917304992676
Epoch:0 | Loss:2.0689752101898193
Epoch:0 | Loss:2.1755781173706055
Epoch:0 | Loss:2.3313188552856445
Epoch:0 | Loss:2.3807995319366455
Epoch:0 | Loss:1.8847419023513794
Epoch:0 | Loss:2.631382703781128
Epoch:0 | Loss:2.2986931800842285
Epoch:0 | Loss:2.1530649662017822
Epoch:0 | Loss:1.8894606828689575
Epoch:0 | Loss:1.8679697513580322
Epoch:0 | Loss:2.4200706481933594
Epoch:0 | Loss:2.1777944564819336
Epoch:0 | Loss:1.3811782598495483
Epoch:0 | Loss:2.2454888820648193
Epoch:0 | Loss:1.809496283531189
Epoch:0 | Loss:1.8024245500564575
Epoch:0 | Loss:2.1956233978271484
Epoch:0 | Loss:2.2326536178588867
Epoch:0 | Loss:2.537368059158325
Epoch:0 | Loss:2.1325674057006836
Epoch:0 | Loss:2.365652561187744
Epoch:0 | Loss:1.54837167263031
Epoch:0 | Loss:2.019994020462036
Epoch:0 | Loss:1.4566471576690674
Epoch:0 | Loss:2.044147491455078
Epoch:0 | Loss:1.8967409133911133
Epoch:0 | Loss:2.348511219024658
Epoch:0 | Loss:2.124877691268921
Epoch:0 | Loss:2.5595993995666504
Epoch:0 | Loss:1.7231577634811401
Epoch:0 | Loss:2.2289481163024902
Epoch:0 | Loss:2.2846176624298096
Epoch:0 | Loss:3.0404953956604004
Epoch:0 | Loss:1.5340133905410767
Epoch:0 | Loss:1.7826836109161377
Epoch:0 | Loss:2.2185604572296143
Epoch:0 | Loss:1.9194058179855347
Epoch:0 | Loss:3.0600154399871826
Epoch:0 | Loss:2.397722005844116
Epoch:0 | Loss:1.9334734678268433
Epoch:0 | Loss:2.4634575843811035
Epoch:0 | Loss:2.095405101776123
Epoch:0 | Loss:1.7354049682617188
Epoch:0 | Loss:1.7739406824111938
Epoch:0 | Loss:1.3603659868240356
Epoch:0 | Loss:1.9320329427719116
Epoch:0 | Loss:1.8433598279953003
Epoch:0 | Loss:2.0476460456848145
Epoch:0 | Loss:1.9767801761627197
Epoch:0 | Loss:2.2105977535247803
Epoch:0 | Loss:2.094754695892334
Epoch:0 | Loss:1.6102207899093628
Epoch:0 | Loss:2.270909070968628
Epoch:0 | Loss:2.389286518096924
Epoch:0 | Loss:1.701661229133606
Epoch:0 | Loss:1.9066072702407837
Epoch:0 | Loss:2.1019551753997803
Epoch:0 | Loss:1.9660996198654175
Epoch:0 | Loss:1.7642499208450317
Epoch:0 | Loss:2.2277956008911133
Epoch:0 | Loss:2.2802014350891113
Epoch:0 | Loss:1.993728518486023
Epoch:0 | Loss:2.4817986488342285
Epoch:0 | Loss:2.45570707321167
Epoch:0 | Loss:1.9940881729125977
Epoch:0 | Loss:1.8745465278625488
Epoch:0 | Loss:1.7227541208267212
Epoch:0 | Loss:2.1861257553100586
Epoch:0 | Loss:2.413797616958618
Epoch:0 | Loss:2.365886688232422
Epoch:0 | Loss:2.3438665866851807
Epoch:0 | Loss:2.7719531059265137
Epoch:0 | Loss:1.408724308013916
Epoch:0 | Loss:2.5434422492980957
Epoch:0 | Loss:1.786201000213623
Epoch:0 | Loss:1.5411088466644287
Epoch:0 | Loss:2.0331666469573975
Epoch:0 | Loss:2.4606940746307373
Epoch:0 | Loss:1.2447829246520996
Epoch:0 | Loss:2.1078977584838867
Epoch:0 | Loss:2.0451924800872803
Epoch:0 | Loss:1.6027379035949707
Epoch:0 | Loss:2.805140256881714
Epoch:0 | Loss:2.0903940200805664
Epoch:0 | Loss:1.8107291460037231
Epoch:0 | Loss:1.9414535760879517
Epoch:0 | Loss:2.305262804031372
Epoch:0 | Loss:2.7266876697540283
Epoch:0 | Loss:2.4410245418548584
Epoch:0 | Loss:2.1234028339385986
Epoch:0 | Loss:2.344700336456299
Epoch:0 | Loss:1.8448561429977417
Epoch:0 | Loss:1.8978805541992188
Epoch:0 | Loss:2.3361964225769043
Epoch:0 | Loss:1.9401909112930298
Epoch:0 | Loss:2.3651225566864014
Epoch:0 | Loss:2.05672025680542
Epoch:0 | Loss:2.3940489292144775
<torch.utils.data.dataloader.DataLoader object at 0x7bf148376dd0>
Epoch:1 | Loss:1.825980305671692
Epoch:1 | Loss:1.988938808441162
Epoch:1 | Loss:1.8362053632736206
Epoch:1 | Loss:1.6102572679519653
Epoch:1 | Loss:1.9614150524139404
Epoch:1 | Loss:1.531057596206665
Epoch:1 | Loss:1.5255261659622192
Epoch:1 | Loss:1.318224549293518
Epoch:1 | Loss:1.399610161781311
Epoch:1 | Loss:1.3350608348846436
Epoch:1 | Loss:1.650481939315796
Epoch:1 | Loss:2.127305746078491
Epoch:1 | Loss:1.2181158065795898
Epoch:1 | Loss:1.700012445449829
Epoch:1 | Loss:2.2309534549713135
Epoch:1 | Loss:1.3369520902633667
Epoch:1 | Loss:2.0731258392333984
Epoch:1 | Loss:1.705068826675415
Epoch:1 | Loss:1.6518101692199707
Epoch:1 | Loss:2.043694257736206
Epoch:1 | Loss:2.0832979679107666
Epoch:1 | Loss:1.4246253967285156
Epoch:1 | Loss:2.0215210914611816
Epoch:1 | Loss:1.617417812347412
Epoch:1 | Loss:1.6152386665344238
Epoch:1 | Loss:1.3123681545257568
Epoch:1 | Loss:2.002870559692383
Epoch:1 | Loss:1.2916110754013062
Epoch:1 | Loss:2.0322625637054443
Epoch:1 | Loss:1.7616748809814453
Epoch:1 | Loss:2.2223339080810547
Epoch:1 | Loss:2.2173445224761963
Epoch:1 | Loss:1.7301599979400635
Epoch:1 | Loss:1.8143823146820068
Epoch:1 | Loss:1.8309988975524902
Epoch:1 | Loss:2.156952142715454
Epoch:1 | Loss:1.7492161989212036
Epoch:1 | Loss:1.7880558967590332
Epoch:1 | Loss:1.6980249881744385
Epoch:1 | Loss:2.4500417709350586
Epoch:1 | Loss:1.629314661026001
Epoch:1 | Loss:2.2175450325012207
Epoch:1 | Loss:1.2529032230377197
Epoch:1 | Loss:2.0153729915618896
Epoch:1 | Loss:1.4355043172836304
Epoch:1 | Loss:2.4876534938812256
Epoch:1 | Loss:1.7303640842437744
Epoch:1 | Loss:1.918558120727539
Epoch:1 | Loss:2.2882001399993896
Epoch:1 | Loss:1.630139708518982
Epoch:1 | Loss:1.9137258529663086
Epoch:1 | Loss:1.9218218326568604
Epoch:1 | Loss:1.7546746730804443
Epoch:1 | Loss:1.4837703704833984
Epoch:1 | Loss:1.741307258605957
Epoch:1 | Loss:1.860582947731018
Epoch:1 | Loss:1.8212149143218994
Epoch:1 | Loss:1.6023732423782349
Epoch:1 | Loss:2.4473438262939453
Epoch:1 | Loss:1.5379018783569336
Epoch:1 | Loss:1.9968979358673096
Epoch:1 | Loss:1.7352043390274048
Epoch:1 | Loss:2.0418503284454346
Epoch:1 | Loss:1.7151820659637451
Epoch:1 | Loss:1.4220720529556274
Epoch:1 | Loss:1.5709199905395508
Epoch:1 | Loss:1.583196759223938
Epoch:1 | Loss:1.9285246133804321
Epoch:1 | Loss:1.340700387954712
Epoch:1 | Loss:1.4162095785140991
Epoch:1 | Loss:2.0116939544677734
Epoch:1 | Loss:2.2540769577026367
Epoch:1 | Loss:2.1394450664520264
Epoch:1 | Loss:1.792060136795044
Epoch:1 | Loss:1.5335307121276855
Epoch:1 | Loss:1.6918017864227295
Epoch:1 | Loss:1.7941057682037354
Epoch:1 | Loss:2.2589683532714844
Epoch:1 | Loss:1.6723668575286865
Epoch:1 | Loss:1.441222906112671
Epoch:1 | Loss:2.0253398418426514
Epoch:1 | Loss:1.6233582496643066
Epoch:1 | Loss:1.6044718027114868
Epoch:1 | Loss:1.6128499507904053
Epoch:1 | Loss:1.623644232749939
Epoch:1 | Loss:1.7224942445755005
Epoch:1 | Loss:1.840221643447876
Epoch:1 | Loss:1.1894856691360474
Epoch:1 | Loss:1.8047587871551514
Epoch:1 | Loss:1.594406247138977
Epoch:1 | Loss:1.3731189966201782
Epoch:1 | Loss:1.3559015989303589
Epoch:1 | Loss:1.957590103149414
Epoch:1 | Loss:2.4574670791625977
Epoch:1 | Loss:1.2984429597854614
Epoch:1 | Loss:2.2306792736053467
Epoch:1 | Loss:1.8024895191192627
Epoch:1 | Loss:1.9695287942886353
Epoch:1 | Loss:1.9901758432388306
Epoch:1 | Loss:1.433495044708252
Epoch:1 | Loss:1.9151469469070435
Epoch:1 | Loss:1.3150607347488403
Epoch:1 | Loss:1.2118695974349976
Epoch:1 | Loss:1.8462985754013062
Epoch:1 | Loss:1.9621080160140991
Epoch:1 | Loss:1.555311679840088
Epoch:1 | Loss:1.7892390489578247
Epoch:1 | Loss:1.517202615737915
Epoch:1 | Loss:2.019695520401001
Epoch:1 | Loss:1.8593635559082031
Epoch:1 | Loss:1.4555213451385498
Epoch:1 | Loss:2.0980899333953857
Epoch:1 | Loss:1.4369381666183472
Epoch:1 | Loss:2.2759225368499756
Epoch:1 | Loss:2.0522491931915283
Epoch:1 | Loss:2.2263600826263428
Epoch:1 | Loss:1.4441912174224854
Epoch:1 | Loss:1.372159719467163
Epoch:1 | Loss:2.262214183807373
Epoch:1 | Loss:1.0608025789260864
Epoch:1 | Loss:1.7681084871292114
Epoch:1 | Loss:2.334212064743042
Epoch:1 | Loss:2.344841957092285
Epoch:1 | Loss:2.324647903442383
Epoch:1 | Loss:1.661028265953064
Epoch:1 | Loss:1.8352839946746826
Epoch:1 | Loss:2.4135773181915283
Epoch:1 | Loss:1.4744008779525757
Epoch:1 | Loss:1.9462732076644897
Epoch:1 | Loss:2.3242685794830322
Epoch:1 | Loss:1.8666679859161377
Epoch:1 | Loss:1.6959704160690308
Epoch:1 | Loss:1.8534245491027832
Epoch:1 | Loss:1.437314748764038
Epoch:1 | Loss:1.9994525909423828
Epoch:1 | Loss:2.1194756031036377
Epoch:1 | Loss:1.8691437244415283
Epoch:1 | Loss:1.6091618537902832
Epoch:1 | Loss:1.7068047523498535
Epoch:1 | Loss:1.9994162321090698
Epoch:1 | Loss:1.7667888402938843
Epoch:1 | Loss:1.7846882343292236
Epoch:1 | Loss:2.0798962116241455
Epoch:1 | Loss:2.0116007328033447
Epoch:1 | Loss:1.1742712259292603
Epoch:1 | Loss:2.3214993476867676
Epoch:1 | Loss:2.0362441539764404
Epoch:1 | Loss:1.8005784749984741
Epoch:1 | Loss:2.0406205654144287
Epoch:1 | Loss:2.162034749984741
Epoch:1 | Loss:1.5527719259262085
Epoch:1 | Loss:1.3736335039138794
Epoch:1 | Loss:1.7178754806518555
Epoch:1 | Loss:2.662990093231201
Epoch:1 | Loss:2.1239662170410156
Epoch:1 | Loss:1.9310520887374878
Epoch:1 | Loss:2.0657169818878174
Epoch:1 | Loss:2.1452231407165527
Epoch:1 | Loss:1.5621509552001953
Epoch:1 | Loss:2.0946340560913086
Epoch:1 | Loss:2.1966748237609863
Epoch:1 | Loss:1.890561580657959
Epoch:1 | Loss:1.6312673091888428
Epoch:1 | Loss:2.284311294555664
Epoch:1 | Loss:1.6777857542037964
Epoch:1 | Loss:1.6933423280715942
Epoch:1 | Loss:0.9242387413978577
Epoch:1 | Loss:1.5487500429153442
Epoch:1 | Loss:1.991445779800415
Epoch:1 | Loss:1.8637175559997559
Epoch:1 | Loss:1.3057681322097778
Epoch:1 | Loss:1.8158661127090454
Epoch:1 | Loss:1.295216679573059
Epoch:1 | Loss:2.355983257293701
Epoch:1 | Loss:1.9905937910079956
Epoch:1 | Loss:2.3832359313964844
Epoch:1 | Loss:1.892412781715393
Epoch:1 | Loss:2.0959653854370117
Epoch:1 | Loss:1.664689540863037
Epoch:1 | Loss:1.99249267578125
Epoch:1 | Loss:1.695385217666626
Epoch:1 | Loss:1.8517284393310547
Epoch:1 | Loss:1.3695334196090698
Epoch:1 | Loss:1.4719058275222778
Epoch:1 | Loss:1.9119571447372437
Epoch:1 | Loss:1.7869362831115723
Epoch:1 | Loss:1.6127103567123413
Epoch:1 | Loss:1.329587697982788
Epoch:1 | Loss:1.894962191581726
Epoch:1 | Loss:1.86481511592865
Epoch:1 | Loss:1.4441992044448853
Epoch:1 | Loss:1.585756778717041
Epoch:1 | Loss:2.12215518951416
Epoch:1 | Loss:1.019309639930725
Epoch:1 | Loss:2.213409185409546
Epoch:1 | Loss:1.2518095970153809
Epoch:1 | Loss:1.911281704902649
Epoch:1 | Loss:1.8457473516464233
Epoch:1 | Loss:1.3415080308914185
Epoch:1 | Loss:1.6138662099838257
<torch.utils.data.dataloader.DataLoader object at 0x7bf148376dd0>
Epoch:2 | Loss:1.2961187362670898
Epoch:2 | Loss:1.195532202720642
Epoch:2 | Loss:1.0414505004882812
Epoch:2 | Loss:1.9939665794372559
Epoch:2 | Loss:1.1946576833724976
Epoch:2 | Loss:1.7460803985595703
Epoch:2 | Loss:1.5165655612945557
Epoch:2 | Loss:1.312109112739563
Epoch:2 | Loss:1.0593791007995605
Epoch:2 | Loss:1.439254641532898
Epoch:2 | Loss:1.274802327156067
Epoch:2 | Loss:1.9356920719146729
Epoch:2 | Loss:1.6899646520614624
Epoch:2 | Loss:0.9554145932197571
Epoch:2 | Loss:0.7620192170143127
Epoch:2 | Loss:1.5157458782196045
Epoch:2 | Loss:1.1774471998214722
Epoch:2 | Loss:1.3446794748306274
Epoch:2 | Loss:1.8037220239639282
Epoch:2 | Loss:1.3377058506011963
Epoch:2 | Loss:1.1322078704833984
Epoch:2 | Loss:1.143452763557434
Epoch:2 | Loss:1.30221426486969
Epoch:2 | Loss:1.1732587814331055
Epoch:2 | Loss:1.297223448753357
Epoch:2 | Loss:1.557284951210022
Epoch:2 | Loss:1.389949083328247
Epoch:2 | Loss:1.8803012371063232
Epoch:2 | Loss:1.6389286518096924
Epoch:2 | Loss:1.313265323638916
Epoch:2 | Loss:1.5542720556259155
Epoch:2 | Loss:2.107679605484009
Epoch:2 | Loss:1.5031042098999023
Epoch:2 | Loss:1.7783950567245483
Epoch:2 | Loss:1.7680357694625854
Epoch:2 | Loss:1.3238898515701294
Epoch:2 | Loss:1.1620886325836182
Epoch:2 | Loss:1.3123446702957153
Epoch:2 | Loss:1.2444500923156738
Epoch:2 | Loss:0.7977262735366821
Epoch:2 | Loss:1.2587261199951172
Epoch:2 | Loss:1.935890555381775
Epoch:2 | Loss:1.4883054494857788
Epoch:2 | Loss:1.2452970743179321
Epoch:2 | Loss:1.226006269454956
Epoch:2 | Loss:1.0996943712234497
Epoch:2 | Loss:1.614975094795227
Epoch:2 | Loss:1.2134605646133423
Epoch:2 | Loss:1.599488377571106
Epoch:2 | Loss:1.4824119806289673
Epoch:2 | Loss:1.6320234537124634
Epoch:2 | Loss:1.4505064487457275
Epoch:2 | Loss:1.4663838148117065
Epoch:2 | Loss:1.6582050323486328
Epoch:2 | Loss:1.2707260847091675
Epoch:2 | Loss:1.6103322505950928
Epoch:2 | Loss:1.7300732135772705
Epoch:2 | Loss:1.3900096416473389
Epoch:2 | Loss:1.4648278951644897
Epoch:2 | Loss:1.8213154077529907
Epoch:2 | Loss:1.7216813564300537
Epoch:2 | Loss:1.2158302068710327
Epoch:2 | Loss:1.3578383922576904
Epoch:2 | Loss:1.6641901731491089
Epoch:2 | Loss:1.384068250656128
Epoch:2 | Loss:1.3997201919555664
Epoch:2 | Loss:1.4395360946655273
Epoch:2 | Loss:1.5158592462539673
Epoch:2 | Loss:1.061493158340454
Epoch:2 | Loss:0.828137218952179
Epoch:2 | Loss:1.2280935049057007
Epoch:2 | Loss:1.1565296649932861
Epoch:2 | Loss:1.3418124914169312
Epoch:2 | Loss:1.7772694826126099
Epoch:2 | Loss:1.5021545886993408
Epoch:2 | Loss:1.6958893537521362
Epoch:2 | Loss:1.5825793743133545
Epoch:2 | Loss:1.9985260963439941
Epoch:2 | Loss:1.326022982597351
Epoch:2 | Loss:1.3306231498718262
Epoch:2 | Loss:1.5312809944152832
Epoch:2 | Loss:1.4122062921524048
Epoch:2 | Loss:1.6926066875457764
Epoch:2 | Loss:1.9279453754425049
Epoch:2 | Loss:1.3783372640609741
Epoch:2 | Loss:1.0720858573913574
Epoch:2 | Loss:1.4430242776870728
Epoch:2 | Loss:1.398557424545288
Epoch:2 | Loss:1.7904353141784668
Epoch:2 | Loss:1.7748051881790161
Epoch:2 | Loss:1.6753923892974854
Epoch:2 | Loss:1.7429344654083252
Epoch:2 | Loss:1.6985331773757935
Epoch:2 | Loss:1.4504966735839844
Epoch:2 | Loss:1.1912095546722412
Epoch:2 | Loss:1.6516332626342773
Epoch:2 | Loss:2.107172966003418
Epoch:2 | Loss:1.3629199266433716
Epoch:2 | Loss:1.5862524509429932
Epoch:2 | Loss:1.4237613677978516
Epoch:2 | Loss:1.6382360458374023
Epoch:2 | Loss:1.8131670951843262
Epoch:2 | Loss:1.462301254272461
Epoch:2 | Loss:1.3792418241500854
Epoch:2 | Loss:1.7385412454605103
Epoch:2 | Loss:1.2276673316955566
Epoch:2 | Loss:1.395887851715088
Epoch:2 | Loss:1.8863658905029297
Epoch:2 | Loss:1.8053642511367798
Epoch:2 | Loss:1.2543903589248657
Epoch:2 | Loss:1.2729642391204834
Epoch:2 | Loss:0.6892562508583069
Epoch:2 | Loss:1.667736291885376
Epoch:2 | Loss:1.735888123512268
Epoch:2 | Loss:1.7719156742095947
Epoch:2 | Loss:1.014708399772644
Epoch:2 | Loss:1.9256577491760254
Epoch:2 | Loss:1.5149667263031006
Epoch:2 | Loss:1.9653360843658447
Epoch:2 | Loss:1.3886276483535767
Epoch:2 | Loss:1.230311632156372
Epoch:2 | Loss:1.4418317079544067
Epoch:2 | Loss:1.443569540977478
Epoch:2 | Loss:1.3285940885543823
Epoch:2 | Loss:1.3903453350067139
Epoch:2 | Loss:1.6197017431259155
Epoch:2 | Loss:1.0939381122589111
Epoch:2 | Loss:1.2989143133163452
Epoch:2 | Loss:1.474658489227295
Epoch:2 | Loss:1.424216389656067
Epoch:2 | Loss:1.1925737857818604
Epoch:2 | Loss:1.6150668859481812
Epoch:2 | Loss:1.3425915241241455
Epoch:2 | Loss:1.100083589553833
Epoch:2 | Loss:1.3027539253234863
Epoch:2 | Loss:1.7565983533859253
Epoch:2 | Loss:1.1836633682250977
Epoch:2 | Loss:1.434186577796936
Epoch:2 | Loss:1.4963001012802124
Epoch:2 | Loss:1.8767125606536865
Epoch:2 | Loss:1.418908953666687
Epoch:2 | Loss:1.4618743658065796
Epoch:2 | Loss:1.6926857233047485
Epoch:2 | Loss:1.5255777835845947
Epoch:2 | Loss:1.7300187349319458
Epoch:2 | Loss:1.0710152387619019
Epoch:2 | Loss:1.5573904514312744
Epoch:2 | Loss:1.6221027374267578
